x,y,size,text,color,topicID
-816.3435,-2643.9827,4.011959,Paleopathology,#f5bc7b,090FE8A2
-1568.645,-2205.597,4.0526012,Political history,#f5bc7b,09124597
-1634.9038,-2104.6704,4.0077912,Gender history,#f5bc7b,092888C0
-1596.1348,-2592.2153,4.0136994,Musicology,#f5bc7b,09316B27
-1564.2074,-2384.786,4.1279182,Modern history,#f5bc7b,09434CCF
-728.3919,-2700.6584,4.0015014,Applied anthropology,#f5bc7b,094739A5
-1822.773,-1928.0088,4.0015496,Cliometrics,#f5bc7b,096F730D
-1145.054,-2755.379,4.003276,Medical anthropology,#f5bc7b,098184D4
-815.17365,-2536.945,4.0135338,Bioarchaeology,#f5bc7b,09A89865
-2025.7534,-1834.0361,4.0016654,Environmental anthropology,#f5bc7b,09EA3EAD
-1961.4207,-2114.4048,4.0015014,Digital history,#f5bc7b,0A0DABC3
-1893.2532,-2254.181,4.0057548,Medieval studies,#f5bc7b,0A264F06
-1679.2477,-2216.1055,4.0274098,History of literature,#f5bc7b,0A39643C
-373.0908,-2902.4036,4.0017608,Paleoethnobotany,#f5bc7b,0A75C607
-1065.7808,-2534.282,4.0623374,Forensic anthropology,#f5bc7b,0A8C7ED4
-953.90753,-2778.5896,4.0026898,Visual anthropology,#f5bc7b,0A8F51F8
-1197.549,-2508.8564,4.1365998,Ethnography,#f5bc7b,0AB2434F
-1282.1544,-2415.4727,4.0777264,Chronology,#f5bc7b,0AD2061D
-1440.3157,-2297.1328,4.0318462,Historical linguistics,#f5bc7b,0AD7F518
-792.7491,-2781.0435,4.0015636,Urban anthropology,#f5bc7b,0B1729B5
-1655.3351,-2355.8975,4.094274,American studies,#f5bc7b,0B503C4D
-1276.4905,-2620.7812,4.0217536,Classical archaeology,#f5bc7b,0B55458D
-1878.8439,-2086.8447,4.0075668,Latin literature,#f5bc7b,0B72F529
-1156.5635,-2441.7158,4.011614,Sociocultural evolution,#f5bc7b,0BB194FA
-1262.0686,-2529.1462,4.0346192,Egyptology,#f5bc7b,0BBDA1D1
-1604.6418,-2040.104,4.017828,Environmental history,#f5bc7b,0BBF7E32
-484.57492,-2833.317,4.0015186,Paleoanthropology,#f5bc7b,0BC8A555
-1796.5292,-2396.629,4.029161,Codicology,#f5bc7b,0BE35CDB
-1713.0496,-1994.0851,4.007168,Rural history,#f5bc7b,0BE44663
-1004.16724,-2639.7966,4.004303,Cross-cultural studies,#f5bc7b,0BE9C25E
-1865.1084,-1995.2705,4.0046916,Comparative linguistics,#f5bc7b,0BF890FB
-1737.9607,-2264.392,4.0507508,Asian studies,#f5bc7b,0C4E0919
-1624.2961,-2250.0325,4.1458352,World history,#f5bc7b,0C50C1BC
-1055.2435,-2700.0833,4.0103154,Historical archaeology,#f5bc7b,1E44D5B5
-2270.5623,-1818.2688,4.0618966,German studies,#f5bc7b,1E87D6DB
-2355.6208,-1751.9175,4.0736892,Italian studies,#f5bc7b,1E9C6E8F
-2094.5222,-2042.2897,4.0015416,Southeast Asian studies,#f5bc7b,1EAD93CD
-1059.1006,-2846.53,4.0032448,Archival science,#f5bc7b,1F03DBF9
-1266.6534,-2715.9368,4.005346,Near Eastern archaeology,#f5bc7b,1F042C77
-2137.0352,-2139.5486,4.0015396,Byzantine studies,#f5bc7b,1F725AFE
-1941.0706,-1837.9779,4.0018464,Landscape history,#f5bc7b,1FD2DA01
-2112.9448,-1906.3038,4.066293,Russian studies,#f5bc7b,1FD5977F
-965.5488,-2523.8364,4.0174644,Archaeological science,#f5bc7b,204A5979
-1395.245,-2188.787,4.0148708,Canadian studies,#f5bc7b,206D4136
-2163.0747,-1996.213,4.0058934,Central Asian studies,#f5bc7b,20D72CB8
-1603.3003,-239.52473,4.0015014,Solar astronomy,#5eebc7,00151765
-1587.9929,-304.07364,4.0015126,Chemical thermodynamics,#5eebc7,004F5E57
-1546.0304,-229.57018,4.0056744,Cosmography,#5eebc7,00684BFC
-1219.4763,-199.46593,4.0291768,Hydraulic engineering,#5eebc7,00783AB2
-979.3447,-753.0294,4.8701168,Aerodynamics,#5eebc7,00CC5DC3
-1047.8534,-951.3646,4.6746482,Quantum dynamics,#5eebc7,00E7B349
-1391.4458,-992.95123,4.0208504,Experimental physics,#5eebc7,012189EA
-1104.6134,-427.536,4.0862134,Applied mechanics,#5eebc7,0123B77C
-1298.5262,-1194.3845,4.0086502,Biophysical chemistry,#5eebc7,012BF53A
-891.4877,-278.5053,4.002674,Geometric programming,#5eebc7,013C5000
-1390.358,-937.2666,5.4821964,Quantum chemistry,#5eebc7,015EDC91
-1136.0139,-473.97397,4.599321,Superfluidity,#5eebc7,0185A766
-907.99347,-382.891,10.8323432,Cosmology,#5eebc7,0192EA50
-1118.3708,-1127.545,4.394002,Nanophotonics,#5eebc7,01A06866
-1228.5847,-626.21985,4.5551568,Celestial mechanics,#5eebc7,01A5BAF5
-1474.1727,-260.7754,4.0166894,Theory of everything,#5eebc7,01AB8AB1
-1063.0752,-1080.7241,4.1208946,Thermochemistry,#5eebc7,01C31C2E
-836.2156,-310.6718,4.0340892,Econophysics,#5eebc7,01C86E92
-1348.8192,-263.6693,15.844004,Spectroscopy,#5eebc7,01F5E149
-1121.3949,-975.268,5.5997738,Chemical kinetics,#5eebc7,022F6FE9
-1243.3895,-1183.836,4.0373344,Laser science,#5eebc7,024DD531
-1483.5035,-203.49391,4.0025608,Aristotelian physics,#5eebc7,0267C1ED
-1082.0635,-864.7132,7.393254,Fluid mechanics,#5eebc7,02922BB4
-1155.7368,-903.0625,4.3181594,Solid-state physics,#5eebc7,02991BE1
-1203.0516,-333.25595,5.7735332,Quantum cosmology,#5eebc7,02AEEC79
-986.14856,-1003.59644,6.258378,Biophotonics,#5eebc7,02C50322
-1223.0975,-712.9018,4.8311592,Complex systems,#5eebc7,02D9B5B9
-1005.2387,-902.0664,4.0989632,Soft matter,#5eebc7,02E5E42C
-1124.08,-1051.4609,4.0436928,Applied Physics,#5eebc7,02F1244E
-1160.0648,-409.3418,5.402592,String theory,#5eebc7,02FABE8C
-1209.2178,-1036.7229,4.5202152,Atmospheric chemistry,#5eebc7,02FAF067
-969.2242,-612.83466,10.614486,X-ray crystallography,#5eebc7,0302CC50
-1203.3566,-479.23132,4.095748,Physics education,#5eebc7,0306BE4F
-1507.6482,-127.143524,4.00168,Quantum biology,#5eebc7,0312ACC3
-1182.4493,-802.7774,10.050404,Superconductivity,#5eebc7,0339863B
-1185.8667,-262.14398,4.050283,Cosmogony,#5eebc7,035B70AD
-1469.7927,-322.54327,4.0467034,Neutrino astronomy,#5eebc7,03600269
-930.4221,-886.1361,5.7814964,Molecular dynamics,#5eebc7,038D5227
-1222.696,-1124.9185,4.0334396,Physical oceanography,#5eebc7,039B2A9E
-1497.817,-813.6903,4.0222412,Astronautics,#5eebc7,039FDEAC
-1066.1906,-255.29016,4.0236156,Constructal law,#5eebc7,03D6177A
-1243.8746,-152.09042,4.00684,Modern physics,#5eebc7,03EBAC07
-1051.7512,-1149.0452,4.0184006,3D computer graphics,#5eebc7,03F8AEDA
-1020.1837,-432.4537,5.065081,Nuclear magnetic resonance spectroscopy,#5eebc7,03FDF453
-1069.264,-763.13153,7.7132256,Quantum optics,#5eebc7,04188A45
-1095.6346,-587.74023,4.180421,Nuclear fusion,#5eebc7,042137C9
-1060.91,-1019.6356,4.2550304,Molecular biophysics,#5eebc7,0435D1EF
-900.02716,-1030.8463,4.0634392,Computational mechanics,#5eebc7,04527D3E
-1350.7714,-727.81085,5.1476414,Infrared astronomy,#5eebc7,04BD1102
-1641.5171,-337.07263,4.015388,Gemology,#5eebc7,051EDE96
-825.4317,-540.99713,13.071002,Fluid dynamics,#5eebc7,056188B8
-1534.6661,-291.35727,4.008131,Physical cosmology,#5eebc7,05ACA5DC
-1690.815,-344.1373,4.0015308,Membrane biophysics,#5eebc7,05BE250D
-1712.6566,-391.03268,4.003132,Unparticle physics,#5eebc7,05CEB039
-949.5585,-502.43198,4.049542,Energetics,#5eebc7,05CFF594
-912.74194,-806.6453,6.095138,Statistical mechanics,#5eebc7,05F3F881
-1320.0741,-1256.5228,4.0047466,Hydrometeorology,#5eebc7,0600F224
-1401.881,-863.95605,4.068671,Cosmochemistry,#5eebc7,06222343
-1071.945,-501.77972,7.694622,Optical physics,#5eebc7,0630CF5E
-1654.2245,-140.78725,4.002003,Exoplanetology,#5eebc7,065D0528
-1117.5675,-353.87625,4.0664466,Classical physics,#5eebc7,06AA07AC
-1278.3839,-529.23016,9.4613586,Quantum field theory,#5eebc7,06DB7CAE
-1264.8074,-417.39798,7.5767426,Quantum chromodynamics,#5eebc7,06FB606B
-1143.6925,-713.9457,4.459482,Electrostatics,#5eebc7,0702D4B2
-1317.1879,-838.84845,9.3579208,Absorption spectroscopy,#5eebc7,0724607F
-1644.0321,-202.00143,4.0049428,Archaeoastronomy,#5eebc7,0725E1FB
-1283.7432,-677.10266,4.242974,Astrometry,#5eebc7,07F87E51
-1005.55023,-344.22116,4.0255268,Space physics,#5eebc7,08172D9F
-1176.9698,-1085.1123,4.0967994,Nanomaterials,#5eebc7,08435A3C
-1335.9832,-1077.5228,5.4635948,Surface science,#5eebc7,084EC033
-1403.2975,-430.68643,4.0854664,Extragalactic astronomy,#5eebc7,08555210
-1603.7479,-377.46005,4.002015,Analytical dynamics,#5eebc7,085C809A
-1073.1599,-669.35504,5.940146,X-ray spectroscopy,#5eebc7,088D5C74
-992.5472,-150.12819,4.001568,Music theory,#5eebc7,08931840
-975.4702,-286.71863,4.0089726,Wind engineering,#5eebc7,08AF0DF6
-1352.1458,-466.80072,4.0961334,Acoustical engineering,#5eebc7,08BEC371
-1228.8605,-922.40717,5.3982688,Microscopy,#5eebc7,08C444EF
-1165.785,-560.3726,7.032051,General relativity,#5eebc7,08C9F361
-1424.3344,-830.23334,4.97188,Radio astronomy,#5eebc7,08F300F3
-1353.2657,-1158.6528,4.0180932,Optical engineering,#5eebc7,090D28F9
-1607.2468,-173.26126,4.0023044,Human dynamics,#5eebc7,090E0DC9
-1647.9092,-271.5373,4.0023304,Digital physics,#5eebc7,090E1EE9
-1376.9685,-772.005,4.0787452,Planetary science,#5eebc7,0917BF09
-1294.0184,-985.63214,8.9526948,Infrared spectroscopy,#5eebc7,092866BE
-895.7353,-701.2854,9.716762,Nonlinear system,#5eebc7,097464D7
-1000.45575,-836.7272,4.9007058,Quantum information,#5eebc7,0A1D6A11
-1200.5355,-975.54315,4.272818,Atmospheric physics,#5eebc7,0A399B5D
-1307.2827,-139.55417,4.0017112,Sports biomechanics,#5eebc7,0A48892A
-1063.5947,-314.79803,4.02011,Reductionism,#5eebc7,0A555CED
-852.00903,-961.30225,4.044514,Mesoscopic physics,#5eebc7,0A97F691
-1297.5898,-635.33923,4.060559,Stellar physics,#5eebc7,0AC2C721
-1388.2966,-1118.657,4.0965286,Astrochemistry,#5eebc7,0AC89EE1
-1263.1323,-1069.9308,4.084805,Aeronomy,#5eebc7,0AEB47E1
-1170.1217,-650.95264,5.0241066,Solar physics,#5eebc7,0AF2C524
-1394.9058,-141.24,4.0266716,Natural philosophy,#5eebc7,0B53CA8D
-1180.6954,-1189.8406,4.0017308,Radiophysics,#5eebc7,0B8C8C1F
-1273.0809,-752.4423,4.2580692,Computational astrophysics,#5eebc7,0B9492AB
-916.6536,-959.2064,4.345702,Rheology,#5eebc7,0BFADF02
-1439.6658,-375.96252,4.0484154,Analytical mechanics,#5eebc7,0C4A1A90
-827.9231,-875.8452,8.7491706,Computer simulation,#5eebc7,1DD1FB15
-1003.6144,-1081.1329,4.0576878,Solid mechanics,#5eebc7,1DD79162
-1494.0438,-356.00778,4.0463962,Theoretical astronomy,#5eebc7,1FA198AE
-1122.3833,-292.0553,4.62049,Astroparticle physics,#5eebc7,1FDA03D3
-1054.9995,-385.43857,4.0425788,Semiclassical physics,#5eebc7,1FE60A87
-1346.1901,-421.11612,4.0068504,Microphysics,#5eebc7,20858863
-1472.1019,-870.94244,4.265766,Ultraviolet astronomy,#5eebc7,215FC3EB
-2757.8054,-624.3799,4.0074836,Exploration geophysics,#d1beda,00039858
-2785.6462,-496.4844,4.9343518,Structural geology,#d1beda,006EA6CC
-2446.0945,92.525955,4.1184544,Paleobotany,#d1beda,0071083D
-2782.267,-90.54565,4.1936546,Planetary geology,#d1beda,0089FF9F
-2725.0242,-505.65073,4.1797696,Topography,#d1beda,0095A67C
-2725.6482,22.887678,4.096365,Paleoceanography,#d1beda,00B508DE
-2770.5356,-24.946123,4.0461724,Geoarchaeology,#d1beda,0113A7DB
-2549.9988,-54.654247,4.0275508,Paleozoology,#d1beda,013766E1
-2523.7676,-395.3829,4.169898,Seismic anisotropy,#d1beda,016137BC
-2821.3767,179.70177,4.005748,Montane ecology,#d1beda,0166E1C1
-2546.2383,-123.81718,4.0803746,Marine geology,#d1beda,01AD0169
-2662.3289,-91.409,4.4959888,Paleoclimatology,#d1beda,0201F945
-2012.5398,87.475494,29.76536,Igneous petrology,#d1beda,020ED8F6
-2568.5388,-180.63576,4.1218212,Lithostratigraphy,#d1beda,026BC0BA
-2506.6072,349.91208,4.0703724,Micropaleontology,#d1beda,02D58F96
-2615.836,7.0318694,4.232856,Petrography,#d1beda,0387DAF5
-2923.3394,-217.12868,4.0333896,Physical oceanography,#d1beda,039B2A9E
-2485.659,-341.59772,4.052874,Electrical resistivity tomography,#d1beda,039C8C4A
-2345.9832,94.71357,4.3255986,Biostratigraphy,#d1beda,03ADCCC9
-2936.4329,-393.1993,4.0182778,Hydrography,#d1beda,048B94D2
-2741.3435,-675.55426,4.019902,Geophysical imaging,#d1beda,04BFBFB7
-2975.0173,41.11453,4.0049408,Earth system science,#d1beda,04CA555E
-1882.4148,-502.27374,22.2346,Gemology,#d1beda,051EDE96
-1780.9144,-13.635265,4.1939778,Paleobiology,#d1beda,0544A77B
-2869.504,8.102739,4.011441,Geotechnics,#d1beda,0598E92F
-2780.2961,301.33228,4.0102916,Sclerochronology,#d1beda,05CFAD94
-2692.2537,-845.6492,4.0023766,Surface-water hydrology,#d1beda,05CFDA79
-2616.6882,-133.47235,4.2311214,Rock mechanics,#d1beda,05D4F3CD
-2609.5928,-62.208115,4.2140412,Sedimentology,#d1beda,06403DD1
-2334.7517,-153.15482,29.799878,Glaciology,#d1beda,0660F8E9
-2730.6472,-793.3792,4.0015804,Invertebrate paleontology,#d1beda,0678F044
-2728.1238,-292.56955,25.065508,Stratigraphy,#d1beda,0683829C
-2457.764,-432.41238,4.3128284,Volcanology,#d1beda,068CFC56
-2697.844,-618.48,4.296009,Magnetotellurics,#d1beda,06B1C37B
-2664.3577,-554.48737,4.811474,Geophysical survey,#d1beda,06D05151
-2605.88,-460.5465,4.2028068,Seismic tomography,#d1beda,07543599
-2679.2527,-17.452145,4.0617806,Biogeography,#d1beda,075D9E5F
-2936.1753,-155.8236,4.0078582,Coastal geography,#d1beda,076173A6
-2493.4084,-692.09607,29.776526,Economic geology,#d1beda,0775F5A6
-2824.0564,-609.2129,4.0072796,Geostatistics,#d1beda,077C14F2
-2483.3293,32.2499,4.269205,Petroleum geology,#d1beda,07ACFD02
-2867.9492,-167.27321,4.090714,Aerial photography,#d1beda,07F0B2F2
-2935.3433,-335.34824,4.0086758,Viticulture,#d1beda,08494325
-2865.452,224.01088,4.0047886,Zooarchaeology,#d1beda,086C65F6
-2748.8696,-566.0823,4.0113118,Geophysical fluid dynamics,#d1beda,08A8F483
-2831.942,349.35608,4.0015014,Forensic geology,#d1beda,08DF31E5
-1828.578,-216.17657,21.456082,Geobiology,#d1beda,08E3A7EA
-2834.105,-549.9943,4.0463776,Planetary science,#d1beda,0917BF09
-2887.9631,-443.9724,4.0156204,Paragenesis,#d1beda,0933FC15
-2416.4272,-387.668,4.0348244,Satellite geodesy,#d1beda,093AA9BE
-2625.4666,187.78113,23.47711,Engineering geology,#d1beda,09851F08
-2856.6382,-689.86646,4.0015072,World Geodetic System,#d1beda,09A30F3D
-2795.3086,236.88187,4.2066246,Palynology,#d1beda,09AF9268
-2659.0974,-480.51343,4.0095364,Natural history,#d1beda,09BB6552
-2190.138,-472.4819,24.7557708,Environmental geology,#d1beda,0A24535D
-2827.0684,-795.6197,4.0015624,Geomorphometry,#d1beda,0A42D0A8
-2845.8467,65.53887,4.0073162,Paleoethnobotany,#d1beda,0A75C607
-2810.7344,116.2255,4.295376,Paleoecology,#d1beda,0A9A451D
-2310.0254,300.9114,23.626366,Palaeogeography,#d1beda,0AADBD37
-2856.1777,-495.76938,4.0169036,Digital mapping,#d1beda,0AD41BE1
-2850.0042,-103.72239,4.0375392,Reservoir engineering,#d1beda,0AEC2CEC
-2542.5652,-464.57462,4.0247276,Geomechanics,#d1beda,0B11CD1C
-2983.679,-574.74866,4.0024834,Historical geography,#d1beda,0B236435
-2833.369,-37.8183,4.0271694,Limnology,#d1beda,0B44A39C
-2843.163,456.84384,4.0015644,Vertebrate paleontology,#d1beda,0B52F041
-2787.7712,38.67229,4.0787902,Chronostratigraphy,#d1beda,0B7DDCAB
-2750.0486,-742.20636,4.0082088,Historical geology,#d1beda,0B9EE2FC
-2793.2854,-892.7733,4.0023766,Snow hydrology,#d1beda,0BFB4BF4
-2538.9163,5.9219637,4.266714,Geochronology,#d1beda,0C15AAB7
-2730.0647,-66.611786,4.2049392,Soil mechanics,#d1beda,0C43239E
-2985.0393,-242.48581,4.005817,Chemical oceanography,#d1beda,0C44C920
-2955.546,188.71674,4.0045666,Geoengineering,#d1beda,200DC4F7
-2930.7422,-276.35388,4.047168,Environmental monitoring,#d1beda,2027A5D9
-906.5755,-1531.4279,4.4579354,Vocational education,#52eaf9,000A3458
-977.31854,-1541.2196,4.0065074,Scientific management,#52eaf9,000B82CB
-716.5413,-1501.1284,4.658114,Data management,#52eaf9,00197524
-229.57286,-1857.1012,4.3725162,Networked control system,#52eaf9,001AD98F
-438.17252,-1427.9496,6.4906868,Engineering education,#52eaf9,004CEF4B
-543.4784,-1765.2762,5.407611,Information engineering,#52eaf9,00509EFA
-424.9544,-1925.135,4.0132454,Food engineering,#52eaf9,00585DC2
-491.027,-1814.5771,4.2487266,Requirements engineering,#52eaf9,0064C533
-950.53705,-1487.7922,4.1021812,Hydraulic engineering,#52eaf9,00783AB2
-620.2003,-1310.0537,5.559434,Image processing,#52eaf9,008FB4C8
-502.38162,-1899.4203,4.0177544,Network engineering,#52eaf9,0090E010
-758.0413,-1826.7717,4.0224288,Security engineering,#52eaf9,00C8CADD
-633.6904,-1514.2358,4.9588074,Aerodynamics,#52eaf9,00CC5DC3
-383.28714,-1746.8506,4.6033848,Avionics,#52eaf9,00F0F826
-750.62915,-1430.4635,6.013898,Project management,#52eaf9,00F36ADC
-664.44635,-1459.9689,4.5191932,Traffic engineering,#52eaf9,00F697CB
-346.44028,-1809.444,4.11001,Thermal engineering,#52eaf9,010ACEBD
-236.98364,-1434.3535,21.447298,Control system,#52eaf9,010B0B00
-892.2612,-1470.9677,4.1313988,Applied mechanics,#52eaf9,0123B77C
-306.53265,-1748.6522,4.2596668,Marine technology,#52eaf9,01556027
-637.90686,-1731.6571,6.1246338,Maintenance engineering,#52eaf9,016A0674
-853.5761,-2226.8179,4.0063668,Cosmetology,#52eaf9,0170C71C
-206.74512,-1772.306,4.0309086,Telecommunications engineering,#52eaf9,0175395D
-358.9397,-1697.2135,4.1170426,Applied science,#52eaf9,01985A57
-738.8722,-1885.1718,4.0208374,Industrial technology,#52eaf9,019AB49E
-461.2278,-1740.3784,4.810868,Mechatronics,#52eaf9,01B5FE19
-527.7997,-1444.9764,5.6977536,Management information systems,#52eaf9,01C774C6
-480.6618,-1948.018,4.020818,Software verification,#52eaf9,01F85EC7
-694.985,-1787.0879,4.784105,Robotics,#52eaf9,020D1A43
-792.8771,-1668.1302,5.8792526,Engineering design process,#52eaf9,0215A43F
-676.21594,-2019.6599,4.0025608,Engineering statistics,#52eaf9,021F1609
-756.45166,-1275.4858,4.87516,Transportation planning,#52eaf9,0254E529
-381.85574,-1858.8573,4.0295586,Mechanical engineering technology,#52eaf9,0264CB58
-780.9913,-1505.2928,4.7365204,Feasibility study,#52eaf9,029B1F0E
-996.3576,-1380.6978,4.076773,Methods engineering,#52eaf9,02EAAAC4
-325.53198,-1968.0334,4.0035652,Applied Physics,#52eaf9,02F1244E
-847.2158,-1195.5555,4.1448624,Contract management,#52eaf9,034E2125
-597.4541,-1390.5361,5.0324784,Intelligent decision support system,#52eaf9,035C9038
-158.47162,-2124.5825,4.0016216,Bioelectronics,#52eaf9,039B651A
-879.857,-1257.3376,4.07544,Astronautics,#52eaf9,039FDEAC
-990.2374,-1931.4861,4.002015,Bioprocess engineering,#52eaf9,03ACED07
-330.5338,-2244.071,4.001757,Biomechanical engineering,#52eaf9,03CD8CA2
-880.18567,-1326.7838,4.0814884,Sanitary engineering,#52eaf9,03CDA8A2
-220.97974,-1705.1909,4.2936284,Hardware architecture,#52eaf9,03E35F3C
-946.2338,-2173.0706,4.0015014,Plastics engineering,#52eaf9,0410F50E
-560.74274,-2411.532,4.0015014,Building science,#52eaf9,042854D4
-638.17847,-1647.4366,5.1160594,Quality management,#52eaf9,04418F9F
-768.37946,-1208.0432,4.1157284,Value engineering,#52eaf9,0447EB70
-733.1978,-2110.7312,4.0025608,Biosystems engineering,#52eaf9,0464BD2A
-813.27313,-1598.1141,4.1665824,Probabilistic risk assessment,#52eaf9,0464EB31
-929.1826,-1284.5216,4.057884,Engineering economics,#52eaf9,0482C155
-452.36258,-1868.0486,4.0205474,Materials management,#52eaf9,04AA8A1A
-277.7159,-1675.6384,5.3806374,Intelligent control,#52eaf9,04E83938
-398.113,-1500.964,5.9255256,Knowledge engineering,#52eaf9,050C3316
-214.86702,-1930.0164,4.0051636,Fiber-optic communication,#52eaf9,052301B0
-275.7946,-1805.289,5.0215184,Nonlinear control,#52eaf9,05756DA0
-523.421,-2167.0508,4.002015,Informatics engineering,#52eaf9,057EFFE2
-1255.0005,-1556.2262,4.008995,Geotechnics,#52eaf9,0598E92F
-846.23956,-1526.1177,4.208426,Safety engineering,#52eaf9,059E9822
-146.52933,-1710.4747,4.6035156,Information science,#52eaf9,05B646E0
-677.24725,-1860.8867,4.035368,Web engineering,#52eaf9,05CB279C
-938.71796,-1425.0051,4.2788312,Rock mechanics,#52eaf9,05D4F3CD
-670.7659,-1582.979,5.0943448,Systems architecture,#52eaf9,05D7BF9C
-601.6296,-1470.6038,4.2875416,Production engineering,#52eaf9,0611BF3E
-805.09106,-1384.1506,4.2051368,Earthquake engineering,#52eaf9,062E8122
-191.49577,-1632.5786,6.6618386,Signal processing,#52eaf9,0636FF17
-742.6344,-1558.9124,5.0841054,Quality assurance,#52eaf9,06581617
-499.91522,-1321.0671,11.4984734,Adaptive control,#52eaf9,0667C81C
-634.69995,-1891.6229,4.0408302,Architectural technology,#52eaf9,06745107
-575.3555,-2040.3881,4.0046176,Ecological engineering,#52eaf9,06922174
-940.6736,-1595.3907,4.0098252,Biomedical technology,#52eaf9,069C1CF8
-873.1043,-1591.4796,4.0778504,Facility management,#52eaf9,06F96ABC
-825.17303,-1440.0286,4.6377274,Construction management,#52eaf9,06FAF895
-675.92554,-1376.7637,6.1308956,Computer Aided Design,#52eaf9,07245C42
-611.1327,-1815.1366,5.90562,Product design,#52eaf9,0733A058
-788.419,-1134.7625,6.743918,Information technology,#52eaf9,07369583
-891.3478,-1650.3766,4.0692776,Sustainable design,#52eaf9,0739A1F8
-573.39954,-1892.6233,4.058099,Product engineering,#52eaf9,073FB38F
-589.15686,-1952.741,4.0047054,Hazard and operability study,#52eaf9,07760457
-877.0131,-1983.6234,4.0027408,Physical computing,#52eaf9,07AA0264
-924.07526,-1723.8704,4.116222,Cooperative education,#52eaf9,07C1E864
-164.69823,-1868.4141,4.0101856,Biomechatronics,#52eaf9,07CC35DC
-717.38354,-1702.4067,4.525138,Industrial design,#52eaf9,0804D845
-811.3776,-1254.2361,4.095146,Lean manufacturing,#52eaf9,082F92A6
-746.07025,-1349.9402,4.472211,Railway engineering,#52eaf9,084FD8EB
-875.1644,-1777.2483,4.0230922,Wind engineering,#52eaf9,08AF0DF6
-1109.6715,-1672.1888,4.0105106,Fire protection engineering,#52eaf9,08AF98AF
-1020.4317,-1497.854,4.011246,Urban economics,#52eaf9,08B2E193
-277.1776,-1911.02,4.0049878,Enterprise systems engineering,#52eaf9,08B902BE
-508.829,-1703.6464,4.4492412,Dynamic simulation,#52eaf9,08EDE4D3
-441.4802,-2393.4727,4.0021912,Corrosion engineering,#52eaf9,08FAD7FF
-638.99023,-2141.7773,4.0037216,Biological systems engineering,#52eaf9,0920CA5E
-528.7793,-1583.1758,13.550202,Process control,#52eaf9,094301F9
-384.96765,-2131.3442,4.0045276,Chemical process modeling,#52eaf9,09701D31
-1291.7157,-1128.5332,4.092059,Engineering geology,#52eaf9,09851F08
-250.17628,-2159.7615,4.0015744,Nanoengineering,#52eaf9,0988AC38
-811.3867,-1318.6346,4.3845764,Highway engineering,#52eaf9,0990D852
-543.4585,-1839.1112,4.068089,Vehicle engineering,#52eaf9,099AB570
-804.9318,-1998.6932,4.0146354,Surface engineering,#52eaf9,09B8ED87
-1104.361,-1812.9264,4.002154,Corporate communication,#52eaf9,09BDF000
-788.80725,-1025.3743,7.14057,Human factors and ergonomics,#52eaf9,09F03076
-368.06772,-1610.7224,8.49013,Automatic control,#52eaf9,09F61B6E
-749.2473,-1753.9082,4.0834672,Tribology,#52eaf9,09F8F598
-576.5604,-1704.236,4.6002934,Modeling and simulation,#52eaf9,09F9772C
-159.07573,-1809.4213,4.0106624,Neural engineering,#52eaf9,0A0A5E74
-939.1071,-1352.2815,4.1042274,Municipal or urban engineering,#52eaf9,0A3DFE0D
-313.8824,-1860.9536,4.0266716,Electrical engineering technology,#52eaf9,0A91B3B0
-685.3943,-1296.7911,4.7952866,Performance engineering,#52eaf9,0A9D018E
-436.805,-1674.5302,5.453546,Computer-aided manufacturing,#52eaf9,0AC2D102
-977.93665,-1640.7246,4.0434914,Reservoir engineering,#52eaf9,0AEC2CEC
-1282.2568,-1612.9722,4.011416,Geomechanics,#52eaf9,0B11CD1C
-275.9765,-1603.3248,4.207394,Process simulation,#52eaf9,0B4CB1B5
-720.8955,-1639.6643,4.655072,Water treatment,#52eaf9,0B61D3F1
-347.13608,-1915.2299,4.010381,Packaging engineering,#52eaf9,0B833A68
-412.6607,-1814.0898,4.219686,Model-based design,#52eaf9,0BA9B8D1
-866.1613,-1706.1315,4.1899434,Urban design,#52eaf9,0C3CA4A9
-874.98047,-1396.8273,4.4299336,Soil mechanics,#52eaf9,0C43239E
-811.26465,-1822.8087,4.0402866,Energy engineering,#52eaf9,1F03D122
-811.7644,-1744.8956,4.2289334,Technology education,#52eaf9,209E1678
-1139.1958,2587.958,4.0856556,World literature,#9ed5c2,000B8AA1
-781.8006,2457.7585,4.016974,Feminist philosophy,#9ed5c2,0010D167
-933.9201,2542.1606,4.0188556,Greek literature,#9ed5c2,00129EB6
-1544.5269,1893.6493,4.0025898,Linguistic typology,#9ed5c2,0019F5F0
-754.0985,2383.3328,4.0241886,Paternalism,#9ed5c2,0028E3FC
-1588.0703,2260.4233,4.0086628,Slavic studies,#9ed5c2,00336471
-1511.3086,2399.0916,4.0037284,Stylometry,#9ed5c2,00AAC883
-1144.7474,2075.4548,4.655629,Pragmatics,#9ed5c2,00B26E31
-874.8071,2079.6885,4.1548188,Music education,#9ed5c2,00CED130
-2101.1545,2080.7825,4.0027122,Screenwriting,#9ed5c2,010445C1
-1328.5321,2405.6094,4.029861,Axiology,#9ed5c2,010EF275
-582.1381,2706.0386,4.0019436,Moral psychology,#9ed5c2,0126B878
-1286.484,2250.9756,4.0799144,Holism,#9ed5c2,01338CC2
